Microbe Family,Microbe Genus,Microbe Species,Region,Country,State/City,date,type,number
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Macao SAR, China",None,2003-05-19,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-05-19,Recovered,50
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Colombia,None,2003-05-19,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Finland,None,2003-05-19,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-05-19,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-05-19,Recovered,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-05-19,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-05-19,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-05-19,Recovered,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-05-19,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-05-19,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-05-19,Recovered,8
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,New Zealand,None,2003-05-19,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-05-19,Recovered,8
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-05-19,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Republic of Korea,None,2003-05-19,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-05-19,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-05-19,Recovered,160
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-05-19,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-05-19,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-05-19,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-05-19,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-05-19,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-05-19,Recovered,4
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-05-19,Recovered,34
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-05-19,Recovered,58
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-05-20,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-05-20,Recovered,106
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-05-20,Recovered,2254
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-05-20,Recovered,1229
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Macao SAR, China",None,2003-05-20,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-05-20,Recovered,63
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Colombia,None,2003-05-20,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Finland,None,2003-05-20,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-05-20,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-05-20,Recovered,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-05-20,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-05-20,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-05-20,Recovered,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-05-20,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-05-20,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-05-20,Recovered,8
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,New Zealand,None,2003-05-20,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-05-20,Recovered,8
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-05-20,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Republic of Korea,None,2003-05-20,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-05-20,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-05-20,Recovered,161
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-05-20,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-05-20,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-05-20,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-05-20,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-05-20,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-05-20,Recovered,4
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-05-20,Recovered,34
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-05-20,Recovered,58
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-05-21,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-05-21,Recovered,108
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-05-21,Recovered,2335
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-05-21,Recovered,1237
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Macao SAR, China",None,2003-05-21,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-05-21,Recovered,71
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Colombia,None,2003-05-21,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Finland,None,2003-05-21,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-05-21,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-05-21,Recovered,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-05-21,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-05-21,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-05-21,Recovered,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-05-21,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-05-21,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-05-21,Recovered,8
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,New Zealand,None,2003-05-21,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-05-21,Recovered,10
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-05-21,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Republic of Korea,None,2003-05-21,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-05-21,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-05-21,Recovered,161
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-05-21,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-05-21,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-05-21,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-05-21,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-05-21,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-05-21,Recovered,4
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-05-21,Recovered,33
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-05-21,Recovered,58
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Australia,None,2003-05-22,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-05-22,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-05-22,Recovered,109
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-05-22,Recovered,2445
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-05-22,Recovered,1247
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Macao SAR, China",None,2003-05-22,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-05-22,Recovered,74
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Colombia,None,2003-05-22,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Finland,None,2003-05-22,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-05-22,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-05-22,Recovered,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-05-22,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-05-22,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-05-22,Recovered,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-05-22,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-05-22,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-05-22,Recovered,8
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,New Zealand,None,2003-05-22,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-05-22,Recovered,10
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-05-22,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Republic of Korea,None,2003-05-22,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-05-22,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-05-22,Recovered,162
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-05-22,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-05-22,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-05-22,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-05-22,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-05-22,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-05-22,Recovered,4
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-05-22,Recovered,33
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-05-22,Recovered,58
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-05-23,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-05-23,Recovered,109
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-05-23,Recovered,2544
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-05-23,Recovered,1255
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Macao SAR, China",None,2003-05-23,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-05-23,Recovered,82
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Colombia,None,2003-05-23,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Finland,None,2003-05-23,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-05-23,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-05-23,Recovered,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-05-23,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-05-23,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-05-23,Recovered,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-05-23,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-05-23,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-05-23,Recovered,8
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,New Zealand,None,2003-05-23,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-05-23,Recovered,10
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-05-23,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Republic of Korea,None,2003-05-23,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-05-23,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-05-23,Recovered,163
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-05-23,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-05-23,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-05-23,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-05-23,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-05-23,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-05-23,Recovered,4
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-05-23,Recovered,33
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-05-23,Recovered,58
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-05-24,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-05-24,Recovered,109
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-05-24,Recovered,2675
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-05-24,Recovered,1266
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Macao SAR, China",None,2003-05-24,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-05-24,Recovered,82
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Colombia,None,2003-05-24,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Finland,None,2003-05-24,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-05-24,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-05-24,Recovered,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-05-24,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-05-24,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-05-24,Recovered,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-05-24,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-05-24,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-05-24,Recovered,8
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,New Zealand,None,2003-05-24,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-05-24,Recovered,10
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-05-24,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Republic of Korea,None,2003-05-24,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-05-24,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-05-24,Recovered,163
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-05-24,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-05-24,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-05-24,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-05-24,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-05-24,Recovered,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-05-24,Recovered,4
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-05-24,Recovered,33
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-05-24,Recovered,58
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-05-26,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-05-26,Recovered,110
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-05-26,Recovered,2829
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-05-26,Recovered,1276
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Macao SAR, China",None,2003-05-26,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-05-26,Recovered,112
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Colombia,None,2003-05-26,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Finland,None,2003-05-26,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-05-26,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-05-26,Recovered,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-05-26,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-05-26,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-05-26,Recovered,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-05-26,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-05-26,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-05-26,Recovered,8
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,New Zealand,None,2003-05-26,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-05-26,Recovered,10
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-05-26,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Republic of Korea,None,2003-05-26,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-05-26,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-05-26,Recovered,163
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-05-26,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-05-26,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-05-26,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-05-26,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-05-26,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-05-26,Recovered,4
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-05-26,Recovered,33
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-05-26,Recovered,58
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-05-27,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-05-27,Recovered,111
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-05-27,Recovered,2944
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-05-27,Recovered,1285
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Macao SAR, China",None,2003-05-27,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-05-27,Recovered,112
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Colombia,None,2003-05-27,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Finland,None,2003-05-27,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-05-27,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-05-27,Recovered,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-05-27,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-05-27,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-05-27,Recovered,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-05-27,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-05-27,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-05-27,Recovered,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,New Zealand,None,2003-05-27,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-05-27,Recovered,10
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-05-27,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Republic of Korea,None,2003-05-27,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-05-27,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-05-27,Recovered,163
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-05-27,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-05-27,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-05-27,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-05-27,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-05-27,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-05-27,Recovered,4
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-05-27,Recovered,32
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-05-27,Recovered,58
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Australia,None,2003-05-28,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-05-28,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-05-28,Recovered,111
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-05-28,Recovered,3036
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-05-28,Recovered,1295
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Macao SAR, China",None,2003-05-28,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-05-28,Recovered,112
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Colombia,None,2003-05-28,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Finland,None,2003-05-28,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-05-28,Recovered,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-05-28,Recovered,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-05-28,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-05-28,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-05-28,Recovered,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-05-28,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-05-28,Recovered,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-05-28,Recovered,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,New Zealand,None,2003-05-28,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-05-28,Recovered,10
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-05-28,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Republic of Korea,None,2003-05-28,Recovered,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-05-28,Recovered,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-05-28,Recovered,165
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-05-28,Recovered,0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-05-28,Recovered,1
